label,source,sentence
disgust,emotional_events,"A gathering of a social sports club at which they proceeded to show pornographic videos and then afterwards (when most people had had quite a bit to drink) carried on in a very degrading, unmoral manner - especially females exposing and flaunting themselves with no shame or embarassment."
disgust,emotional_events,"The first time I saw a pornographic film, all that in practice is so beautiful but on the screen appered as something mechanical, irrational, disgusting and dehumanizing."
disgust,fairytale_sentences,"'Where the chimney smokes, the meal is being cooked,' says the proverb; but here a chimney smoked that devoured all the meals for the sake of gold."
disgust,emotional_events,"When one finds out that someone you know is not at all like one had thought, for instance friends who steal and things like that, quite unwarranted."
disgust,emotional_events,"When I was taking my girlfriend out, she seemed to have taken her time."
disgust,emotional_events,When a girl I knew aborted and threw the seven month foetus in a man-hole.
disgust,emotional_events,"Disgusted with boyfriend's mother - her overpowering, over-protecting and selfish attitudes."
disgust,fairytale_sentences,"And the stag answered, 'The Turk has come to our city; he has wild dogs for the chase, a goodly pack.' 'I will drive them away across the islands!' cried the young roebuck; 'I will drive them away across the islands into the deep sea.'"
disgust,fairytale_sentences,"The Virgin Mary has forbidden it, and it might easily cause thy unhappiness."""
disgust,emotional_events,"This is an incident that many of us witness in our everyday life in a city like Bombay.  One day I was travelling by bus, three men dragged two fellows out of the bus.  Once outside they were beaten into pulp.  These two fellows, who got beaten, were pick-pockets and they were being beaten by all and sundry.  I thought to myself -\what is life?\"".  It is one hell of a place where á|everyone is after someone else.  One waits to cut the throat of á|the other one just for a living, (money).  When I think about á|such things - the purpose of life, etc, I feel very disgusted and á|dejected."""
disgust,emotional_events,I was double crossing Mercy and Maria. They one day came to know each other. I was found by Mercy red-haded when I was with Maria.
disgust,emotional_events,"I was sitting in the bus and a man with a very unpleasant smell came and sat next to me, to top it all he smoked continously."
disgust,emotional_events,[ No response.]
disgust,emotional_events,"Now that the 49ers are winners, the fans are coming out of the woodwork and jumping on the bandwagon and that disgusts me."
disgust,emotional_events,When I committed a sin mentioned in ANGER. A sin of sexual immorality.
disgust,emotional_events,"When I was working, I got treated in a way which I felt was not democratic."
disgust,emotional_events,"Being on view in a meat-factory. Pigs being cut open, pigs being suspended from nods, blood everywhere, decompsition."
disgust,emotional_events,"Students on campus were unnecessarily creating trouble just to heckle the authorities - not to achieve something concrete, but to further their own interest."
disgust,emotional_events,"On a trip abroad, a lady-like member of our group turned out to be an alcoholic.  She spoilt many days of my holidays because of her behaviour and paranoia."
disgust,tweets,ugh lost the remote  gotta actually move to change channel wtf #twat
disgust,artificial_sentences,"In any event , a dissatisfied enquirer can be a disgruntled member !"
disgust,fairytale_sentences,He is of no use! said the Princess.
disgust,fairytale_sentences,"Thereupon he went away, and when he returned next day she had not done it, and said: ""Why should I shed the blood of an innocent boy who has never harmed anyone?"""
disgust,emotional_events,When I saw a documentary film about World War II (about Hitler and his adepts).
disgust,artificial_sentences,"She was simultaneously pleased , revolted and delighted ."
disgust,emotional_events,Dog dirt which thaws in the spring.
disgust,emotional_events,My girlfriend lost her temper without any reason and she did not consider or respect my feelings.
disgust,emotional_events,I felt disgust after watching a picture on television about torturing political prisoners in India (this happened in the India of Indira Ghandi).
